date,call_pairs_tested,call_violations,call_violation_rate,put_pairs_tested,put_violations,put_violation_rate,year,call_rate_30d,put_rate_30d
2023-11-24,433793,133,0.00030659784736037694,965548,20644,0.02138060458931094,2023,0.00013390994936307005,0.02931902095095723
2023-11-27,857191,87,0.00010149429940351683,1351900,9717,0.007187661809305422,2023,0.00013616307639298598,0.027366982584512214
2023-11-28,845145,147,0.00017393465026711394,1551502,23639,0.015236203369380124,2023,0.00014049523538083088,0.025892204648446347
2023-11-29,757283,55,0.00007262806638997575,1726474,8479,0.004911165763284011,2023,0.00014198107962217667,0.02483869008975776
2023-11-30,880467,57,0.0000647383717958765,1240439,11905,0.009597408659353664,2023,0.00014373940346366768,0.02457568637266346
2023-12-01,952105,205,0.0002153123867640649,1937594,34316,0.017710624620018434,2023,0.0001507965724757377,0.025010129989224323
2023-12-04,1028348,58,0.000056401140469957644,1466870,12130,0.008269308118647187,2023,0.00015100541098223195,0.025168730765824827
2023-12-05,727897,106,0.00014562499914136203,1272890,17290,0.01358326328276599,2023,0.00015565158487506432,0.025620003404105897
2023-12-06,763255,77,0.00010088371514107342,1443214,10108,0.007003812324436986,2023,0.00015792710094843845,0.025782450814742525
2023-12-07,808667,88,0.0001088210598429267,1327663,1606,0.001209644314860021,2023,0.0001607253846890327,0.025773120760002325
2023-12-08,1057737,59,0.00005577946124603753,1718577,25629,0.014912919234925173,2023,0.00016191945750907355,0.026204272300930496
2023-12-11,1189403,61,0.00005128623351378801,1571266,18889,0.01202151640778837,2023,0.00016241628078284017,0.02655540882036684
2023-12-12,801638,108,0.0001347241522981695,2016555,135405,0.06714669324665085,2023,0.0001661184640942737,0.028754237943027193
2023-12-13,1144662,13475,0.011772034015281367,2297702,345948,0.15056260559463325,2023,0.0005573472718662126,0.03367845727976674
2023-12-14,1460323,8324,0.005700108811543748,2831031,439355,0.15519257825152744,2023,0.0007425940846387968,0.03847621186232257
2023-12-15,1240341,285,0.00022977552140903188,1881456,164850,0.08761831262596627,2023,0.0007209034994816769,0.04072011641868208
2023-12-18,1182186,220,0.00018609592737521845,1746364,103780,0.05942632807364329,2023,0.0007261339296835775,0.041081371572636236
2023-12-19,1294835,246,0.0001899855966204188,1791374,127732,0.07130392648324693,2023,0.0007297187720190387,0.04242201610357936
2023-12-20,1289745,224,0.00017367774249948633,2657952,108079,0.04066251008295108,2023,0.0007308276105181129,0.041772096456387395
2023-12-21,1145008,89,0.00007772871455919958,1850622,103976,0.05618435315261572,2023,0.0007328991357208658,0.04237956666735776
2023-12-22,903560,48,0.00005312320155828058,1653560,56862,0.03438762427731682,2023,0.0007314857491193881,0.041992872375774794
2023-12-26,963203,30,0.00003114608239384637,1455545,98068,0.0673754504326558,2023,0.0007318488310986582,0.04206743606881756
2023-12-27,908845,27,0.000029708036023744423,1802867,95914,0.05320081847413037,2023,0.0007304479282719366,0.04278993570211196
2023-12-28,1034250,45,0.0000435097897026831,1467997,103534,0.07052739208595113,2023,0.0007203535298094153,0.04293467543521215
2023-12-29,1098024,20,0.000018214538115742462,1676469,70728,0.04218867154716252,2023,0.0006868257441902876,0.04266405610240697
2024-01-02,1180991,39,0.000033023113639308005,1839354,44329,0.024100309130270735,2024,0.0006826181436027425,0.040768517193145754
2024-01-03,1022878,47,0.00004594878372591844,1919089,24101,0.012558562943146463,2024,0.0006828914011130217,0.03960198608810006
2024-01-04,955144,48,0.000050254202507684704,1650900,25372,0.015368586831425283,2024,0.0006799282382134453,0.039321607757007576
2024-01-05,952246,26,0.000027303868958231382,1989985,39477,0.01983783797365307,2024,0.0006764709316303509,0.03929653788025817
2024-01-08,1218029,20,0.000016419970296273734,2219858,71390,0.03215971472049113,2024,0.0006755428099948138,0.03976088028071714
2024-01-09,970939,40,0.000041197232781874043,1846906,129981,0.07037770195126336,2024,0.0006666961228421972,0.0413941168594489
2024-01-10,1157012,63,0.000054450602068085723,1929824,71058,0.03682097434791981,2024,0.0006651279995976828,0.042381893944069375
2024-01-11,1133166,162,0.00014296228443140722,2065065,95361,0.046178207465624566,2024,0.0006640955874031592,0.043413294080610856
2024-01-12,899375,69,0.00007671994440583738,2105957,98627,0.04683239021499489,2024,0.0006642319833370212,0.044810668229001226
2024-01-16,874636,41,0.000046876643540855855,2103647,25373,0.012061434261546733,2024,0.0006636365923951873,0.044892802415740986
2024-01-17,1032124,152,0.00014726912657781429,1912180,25530,0.013351253543076489,2024,0.0006613684837223123,0.04474749004650959
2024-01-18,971345,36,0.00003706201195249886,1625688,33654,0.02070138919645098,2024,0.0006607238461050635,0.04516189274910305
2024-01-19,1107390,81,0.00007314496247934333,2314303,24011,0.01037504596416286,2024,0.0006583078448829963,0.04505495217181628
2024-01-22,1429138,57,0.0000398841819334452,2248750,9639,0.004286381322957199,2024,0.0006562745271094086,0.044964371138433615
2024-01-23,1074167,23,0.000021411940601414863,1718702,10949,0.006370505183562945,2024,0.0006533608898013582,0.045136399834057046
2024-01-24,1513723,61,0.00004029799375447159,2644475,33184,0.012548426436249161,2024,0.0006528448408849727,0.045057583407434515
2024-01-25,839062,38,0.00004528866758356355,1799110,35606,0.019790896609990494,2024,0.0006526449220206319,0.04531656274750792
2024-01-26,874917,38,0.00004343269132957755,1866534,40137,0.021503492569650486,2024,0.0006496018733216787,0.04379512272494124
2024-01-29,1201669,43,0.00003578356435923703,2041615,67979,0.03329667934453851,2024,0.00025839352495760786,0.03988625851660475
2024-01-30,1198396,39,0.00003254349981141459,1802192,70650,0.03920226035849676,2024,0.00006947468123319674,0.03601991458683706
2024-01-31,1272590,87,0.00006836451645856089,2358327,94572,0.04010130910598912,2024,0.00006409431440151439,0.03443601446950449
2024-02-01,884870,45,0.00005085492784250794,2128515,176395,0.08287233117924939,2024,0.00005958628108375736,0.035217547906358025
2024-02-02,1823780,157,0.00008608494445601991,3035149,258253,0.08508742074936025,2024,0.00005612292601161073,0.03567699771522847
2024-02-05,1242940,480,0.000386181151141648,2228464,139425,0.06256551597871897,2024,0.00006320637296634946,0.03640709791175407
2024-02-06,729155,288,0.00039497774821540003,1677034,79031,0.047125460783740816,2024,0.00007378134075488948,0.03610513483279157
2024-02-07,1018662,31,0.00003043207658673829,2464391,161450,0.06551314300368732,2024,0.00007302496992250474,0.037142652123670586
2024-02-08,676877,194,0.0002866104181409621,1629472,110989,0.0681134747942892,2024,0.00008154044778074191,0.03716725293572503
2024-02-09,999863,85,0.0000850116465955836,2453556,274275,0.11178672913925747,2024,0.0000833839014664699,0.0391201166245626
2024-02-12,1231727,223,0.00018104661178978783,2495834,128820,0.0516140095855734,2024,0.00008796846220270673,0.03848967054121668
2024-02-13,1435664,657,0.0004576279686611909,3428078,210415,0.0613798752537136,2024,0.00010261557655422166,0.03912937733143505
2024-02-14,870659,100,0.00011485552897288146,2225602,101722,0.045705386677402336,2024,0.00010534332373200745,0.0398495465830061
2024-02-15,920968,262,0.0002844832828067859,1935238,127837,0.06605750817212147,2024,0.00011329447370136969,0.04163284475730526
2024-02-16,803872,58,0.00007215079017555034,1885299,37790,0.020044565875227217,2024,0.00011402435995696521,0.041788710725432
2024-02-20,1045835,10,9.561737750218724e-6,2147108,17221,0.008020556022333297,2024,0.00011343295558336479,0.04139480132705467
2024-02-21,958846,28,0.00002920176962723941,1623002,6275,0.0038662922165222224,2024,0.00011385901556106365,0.040451687243589045
2024-02-22,1463780,53,0.00003620762682916832,3089470,108149,0.035005680585990476,2024,0.00011369269536264013,0.03927261986474661
2024-02-23,1337411,19,0.000014206552809869218,2432194,102603,0.04218536843689278,2024,0.00011235122705403289,0.03945143300104571
2024-02-26,1211324,31,0.00002559183174774049,2072655,42688,0.020595805862528977,2024,0.00010843887863124401,0.038598686280942526
2024-02-27,953891,3,3.145013423965631e-6,1857359,70503,0.03795873603326013,2024,0.00010598638093184829,0.03830289780821804
2024-02-28,946895,27,0.00002851424920397721,1747345,35347,0.02022897596067176,2024,0.000105374301120619,0.038575149198188864
2024-02-29,1043032,62,0.0000594420880663297,1792374,54263,0.0302743735403437,2024,0.0001024467331702362,0.03913925319809777
2024-03-01,1412055,13,9.206440259055066e-6,2424948,123339,0.05086253395949109,2024,0.00010151821411378806,0.04014462469019911
2024-03-04,1197549,199,0.0001661727411571468,2132478,38390,0.01800253038952805,2024,0.00010461914006971484,0.04039887417104462
2024-03-05,1416495,78,0.000055065496171889066,2602089,24131,0.009273702782648864,2024,0.00010512518387766297,0.040565118219701005
2024-03-06,1116572,34,0.00003045034265591471,1998918,16783,0.008396042258862044,2024,0.0001054264639461463,0.04063263612221098
2024-03-07,1284939,41,0.00003190812949097195,2267034,64756,0.028564194449664185,2024,0.00010514680180402964,0.04116649505599148
2024-03-08,1364588,210,0.00015389260348178352,2953517,85728,0.029025734404101958,2024,0.00010876693300063698,0.041474322982461856
2024-03-11,1263638,61,0.000048273318782752654,2158740,27643,0.012805154858852849,2024,0.00010892828724907615,0.04118437839210194
2024-03-12,1405867,54,0.000038410461302527196,2492092,181584,0.07286408366946324,2024,0.00010901585048051915,0.04250329186959943
2024-03-13,955560,71,0.00007430197999079074,1917596,105483,0.055007937021145224,2024,0.00011040779981983169,0.04303014775835438
2024-03-14,922660,124,0.00013439403463897862,2329885,85592,0.036736577127197266,2024,0.00011260878375917895,0.04291799002572798
2024-03-15,830716,2,2.4075616696921693e-6,1972560,3766,0.0019091941436508901,2024,0.00011099387155341842,0.04021921879120804
2024-03-18,842542,1,1.186884452051055e-6,1808453,234,0.00012939235910471546,2024,0.0001081639362199528,0.03738728451153285
2024-03-19,930655,4,4.298048148884388e-6,1668218,7227,0.0043321676183808114,2024,0.00009543449945352733,0.03544617289952157
2024-03-20,1009808,5,4.951436312645572e-6,2260278,38422,0.016998793953664108,2024,0.00008243362239010219,0.03444195067185236
2024-03-21,1500427,28,0.000018661354401113816,2562765,135209,0.05275903174891182,2024,0.00008204126498391472,0.0340168136300265
2024-03-22,1028761,56,0.000054434411879921575,1630541,77504,0.04753269007035088,2024,0.00007430206477521337,0.03333078747256189
2024-03-25,880034,48,0.00005454334718885861,1809876,33521,0.018521158355600052,2024,0.00007328645479498919,0.030221935113106647
2024-03-26,783142,5,6.384538180815229e-6,1796564,82731,0.04604957017952046,2024,0.00006746438567469009,0.030036453799571546
2024-03-27,764658,147,0.00019224280658804328,1546560,70781,0.045766733912683634,2024,0.000058618213605585185,0.02951601575487055
2024-03-28,1092308,8,7.32394159888969e-6,1796750,91169,0.0507410602476694,2024,0.000055033827359785466,0.02968387154054612
2024-04-01,742329,12,0.00001616533908819405,1785843,25302,0.014168098763441132,2024,0.00004608989590249906,0.02795422456025677
2024-04-02,1113508,61,0.00005478182464786961,1999445,10012,0.005007389550600291,2024,0.00004551093038490971,0.027452985349435875
2024-04-03,816386,46,0.00005634589520153457,1512287,8046,0.005320418677142632,2024,0.000047070402299953565,0.027362980771262854
2024-04-04,1182989,127,0.00010735518250803685,3049652,41207,0.013512033504150638,2024,0.000049675516062646814,0.027684505480850465
2024-04-05,993397,13,0.000013086409562340132,2297999,45564,0.019827684868444242,2024,0.0000489048088204192,0.027178572290265594
2024-04-08,728778,64,0.00008781823820148248,1660685,21292,0.012821215341861942,2024,0.000051358531666806316,0.0261997671870979
2024-04-09,923816,35,0.00003788633234323718,2043035,12239,0.005990597322121256,2024,0.00005176834835332287,0.025712926902417645
2024-04-10,1192451,85,0.00007128175497357962,2149303,32688,0.015208651362790634,2024,0.00005403957307164333,0.024954590746735325
2024-04-11,1162762,201,0.00017286426629009203,2188499,54809,0.025044105571901107,2024,0.00005885124030784716,0.025115095067109634
2024-04-12,1396832,355,0.0002541465258527869,3860185,132610,0.03435327581450112,2024,0.0000653413882340624,0.025251058476248218
2024-04-15,1643664,7882,0.00479538397141995,3444271,46357,0.013459161604879524,2024,0.00022488063927275892,0.024004279397761164
2024-04-16,1431976,1743,0.0012171991709358258,2715250,31737,0.011688426480066292,2024,0.00025991485359871486,0.023793809267445773
2024-04-17,1499439,2965,0.001977406216591672,2421456,7037,0.0029061027745290436,2024,0.00032399287761270766,0.02358155593384178
2024-04-18,1298734,2593,0.0019965597266260837,2818967,15592,0.005531104124312204,2024,0.00038952985707837995,0.02348605799602345
2024-04-19,1601512,78,0.00004870397474386705,3277023,5959,0.0018184187294382737,2024,0.0003900897185868098,0.022594532138682587
2024-04-22,1427884,641,0.00044891601838804835,3357258,2521,0.0007509104155831932,2024,0.0003999238324170186,0.021652038005731962
2024-04-23,1175726,920,0.0007824952412381796,2599587,14939,0.005746682069113286,2024,0.0004243978964988662,0.02141675557940731
2024-04-24,939987,47,0.000050000691498924984,1773923,2862,0.0016133732974881096,2024,0.00042478423750541273,0.01904173190034147
2024-04-25,1208860,31,0.0000256439951690022,2246779,6065,0.002699419925146176,2024,0.00042316230467801983,0.017298114663808168
2024-04-26,1021577,281,0.00027506492413200377,2208290,18805,0.008515638797440554,2024,0.00042785133432778733,0.016357416719482945
2024-04-29,806484,62,0.00007687691262318906,2020955,19283,0.00954152863373999,2024,0.00043033364602623725,0.016611827869152582
2024-04-30,912752,166,0.00018186758287026486,2202569,19704,0.008945917244817301,2024,0.000436356335973511,0.01690571203200967
2024-05-01,1033190,61,0.00005904044754594992,2172370,12658,0.0058268158739073,2024,0.0004381810826200799,0.016955533640527216
2024-05-02,747130,13,0.000017399917015780385,1909701,14644,0.007668216123885362,2024,0.00043859603197685104,0.016644514379534594
2024-05-03,890536,8,8.983353845324613e-6,2332539,33228,0.014245420976883989,2024,0.00043827343195832467,0.015360727353800332
2024-05-06,835668,75,0.00008974856043309065,2026278,17771,0.00877026745589697,2024,0.00043945057024343036,0.014068646599985201
2024-05-07,986484,93,0.0000942742102254066,1968734,24991,0.012693944433326188,2024,0.0004407749323446486,0.013874406135909406
2024-05-08,730954,50,0.00006840375728157996,1423005,7824,0.005498223829150284,2024,0.0004428422396480075,0.012522694590897067
2024-05-09,748633,114,0.00015227755121668428,1737739,26012,0.014968876223644633,2024,0.0004415100644689621,0.011496099334595769
2024-05-10,946695,86,0.00009084235154933743,1849145,27769,0.015017210656817069,2024,0.0004442940114673104,0.010305304348234023
2024-05-13,678356,71,0.0001046648072693394,1527338,4762,0.0031178429398076917,2024,0.00044724399374001524,0.009936962487446242
2024-05-14,888077,19,0.000021394541239104267,1496437,11186,0.007475089161788969,2024,0.00044613108429305637,0.010019219141152532
2024-05-15,1640754,1563,0.0009526108118584505,2346521,29312,0.01249168449802921,2024,0.0004760065815149536,0.010258261335182083
2024-05-16,1017288,45,0.00004423526081109774,1843560,33868,0.018370977890602963,2024,0.0004739025841250556,0.010420226148063828
2024-05-17,608608,62,0.00010187181239812818,1348559,4769,0.003536367337283723,2024,0.0004768620975529152,0.009877182230358475
2024-05-20,688426,9,0.000013073300543558785,1633192,1283,0.0007855781806425699,2024,0.0004743705996309844,0.009475994324984499
2024-05-21,645888,14,0.000021675584621482364,1203516,3812,0.0031673862250273365,2024,0.00047383024137359256,0.009381887288414702
2024-05-22,655021,3,4.580005831874093e-6,1804560,6537,0.003622489692778295,2024,0.00047160684973553574,0.00899568189941429
2024-05-23,944808,64,0.00006773863049423798,2505972,56166,0.022412860159650626,2024,0.000468102661875674,0.008907973719005941
2024-05-24,525392,30,0.00005710022231019886,1449993,6266,0.004321400172276693,2024,0.0004615344517575877,0.007906911197598458
2024-05-28,602725,86,0.00014268530424322868,1691642,4009,0.002369886772733238,2024,0.00030644449618503025,0.007537268703193583
2024-05-29,701670,56,0.00007980959710405176,1662057,5077,0.0030546485469511576,2024,0.0002685315103906378,0.007249476105423078
2024-05-30,802079,130,0.00016207879772441367,1630403,12664,0.007767404745943181,2024,0.0002080205964283959,0.0074115195044702166
2024-05-31,921674,183,0.00019855176559173851,1906654,13867,0.007272950414705552,2024,0.00014808699772725107,0.0074695810474833275
2024-06-03,774283,171,0.00022084948268268837,1812830,3394,0.00187221085264476,2024,0.00015382518132521175,0.007471374118256877
2024-06-04,680895,45,0.00006608948516291058,1298487,4206,0.0032391544928828705,2024,0.00014106429688437382,0.0075543155875001985
2024-06-05,880979,316,0.00035869186439177323,1991284,33249,0.016697266688227293,2024,0.0001269375176561603,0.007919335074804
2024-06-06,699862,96,0.00013716989920870115,1473720,15308,0.01038731916510599,2024,0.00012984315791315283,0.008211799937057928
2024-06-07,885620,62,0.00007000745240622389,1626208,26494,0.016291888860465575,2024,0.00013132193982106022,0.00866488223490191
2024-06-10,679687,26,0.00003825290170328401,1465726,10020,0.006836202673623856,2024,0.0001234282057401029,0.008608901030774687
2024-06-11,708196,42,0.00005930561595942366,1437766,31746,0.02208008813673435,2024,0.0001228424958513107,0.00902685301420783
2024-06-12,1335093,424,0.00031758087264332894,2573120,84472,0.03282862828006467,2024,0.0001273662721770795,0.00982294338204941
2024-06-13,1004512,798,0.0007944155968271161,2014835,223679,0.11101603853417277,2024,0.0001518787771531184,0.013329250804058258
2024-06-14,660758,1352,0.002046134893561637,1780542,130189,0.07311762373479536,2024,0.0002195032763713136,0.015510897724421926
2024-06-17,1618001,7175,0.004434484280294017,2840422,139662,0.04916945439797326,2024,0.00036701997391960333,0.016675032171791566
2024-06-18,1249824,2000,0.0016002253117238907,1936249,103410,0.05340738716972869,2024,0.00041736919896263,0.018162936162252626
2024-06-20,1269434,1335,0.0010516497903790194,2183183,175317,0.08030339188240289,2024,0.00044928171830108376,0.02041658441055518
2024-06-21,792733,11,0.00001387604653773717,1671154,59916,0.035853069196495356,2024,0.00044746412794295567,0.021428412589466685
2024-06-24,742369,14,0.00001885854608691904,1531859,19094,0.012464593673438613,2024,0.0004430168277719635,0.02134493650445982
2024-06-25,756636,8,0.000010573115738611432,1153153,14491,0.01256641573147709,2024,0.00044034118657827265,0.02126324334028182
2024-06-26,686765,3,4.368306480382664e-6,1155671,19908,0.017226355943862917,2024,0.00043699796988530743,0.02173352710708366
2024-06-27,545822,18,0.00003297778396620144,1229579,14655,0.01191871364101046,2024,0.00043738407797621064,0.02188164792305771
2024-06-28,943066,29,0.00003075076399742966,1895241,9410,0.004965067767107191,2024,0.0004066554097141766,0.02163076069869364
2024-07-01,763175,47,0.00006158482654699118,1465638,12838,0.008759325290419598,2024,0.00040723372857203973,0.02131037227868753
2024-07-02,747199,65,0.0000869915511128896,1447651,28622,0.019771339915490682,2024,0.0004067377198625318,0.02185153803129443
2024-07-03,504203,461,0.0009143142742109825,1338269,61913,0.046263494110675804,2024,0.0004367790856514459,0.023367468562295535
2024-07-05,1021492,318,0.0003113093396717742,1942165,73758,0.037977205850172356,2024,0.0004464335441531223,0.024527795883133703
2024-07-08,670922,31,0.00004620507301892023,1817211,40829,0.022467946760172594,2024,0.0004478210463926905,0.025155977785380184
2024-07-09,836839,19,0.000022704486765076676,1613840,87518,0.0542296634114906,2024,0.0004463199082683852,0.026216537893774847
2024-07-10,1277203,33,0.000025837709432251568,2336414,206481,0.08837517665961597,2024,0.0004452778245057869,0.02901833044335282
2024-07-11,1020546,50,0.000048993381973962954,2232524,149082,0.06677733363672686,2024,0.0004421547604301447,0.031165245338819276
2024-07-12,877649,213,0.00024269383318388103,2546850,110455,0.04336926006635648,2024,0.00044758423496613905,0.032509065722799456
2024-07-15,766526,229,0.00029875046638992025,2198304,64733,0.029446791708517113,2024,0.00045213995725498925,0.03323171195488525
2024-07-16,926507,159,0.0001716123029831399,1876139,166547,0.08877114115745155,2024,0.0004512419751680359,0.03594831831297678
2024-07-17,1055239,252,0.0002388084595053822,2323197,99262,0.04272646701937029,2024,0.0004518406077287925,0.03731012685186764
2024-07-18,1099129,172,0.00015648754604782514,2946708,144632,0.049082569430021566,2024,0.00045485387642495617,0.03883824068310559
2024-07-19,990305,13,0.00001312726887171124,2474505,17864,0.007219221622102198,2024,0.00044333505657428746,0.03852230584756809
2024-07-22,984117,45,0.00004572627035200083,2056742,30171,0.014669316812706699,2024,0.00044028693561239747,0.038665039102488113
2024-07-23,686262,7,0.000010200185934817897,1461667,5303,0.003628049343660355,2024,0.0004382933600633507,0.038242911118594604
2024-07-24,1922227,4941,0.0025704560387508862,3638198,13661,0.0037548808503550385,2024,0.0005227001312982707,0.03814020039115231
2024-07-25,1530828,729,0.0004762128730334172,2901082,1583,0.0005456584819043378,2024,0.0005365970398674039,0.03742238606932465
2024-07-26,1064842,496,0.0004657968036572562,2171176,2266,0.0010436740273473914,2024,0.0005415375709012015,0.036362887594234075
2024-07-29,852411,10,0.000011731430026125894,1760480,759,0.0004311324184313369,2024,0.0005154480986745018,0.03267672405704269
2024-07-30,1245730,37,0.000029701460188002216,2124096,2531,0.0011915657296092078,2024,0.00044823365089538054,0.03027918879020315
2024-07-31,1215861,101,0.00008306870604452318,2510870,9206,0.003666458239574331,2024,0.00030318646508706407,0.028762422251589852
2024-08-01,1500718,65,0.00004331260103497126,3861778,14929,0.0038658358921719476,2024,0.0002512893747307668,0.02711103720900463
2024-08-02,2344241,872,0.00037197540696541013,5279688,18091,0.0034265282342441448,2024,0.00022863356195031316,0.02454847508739933
2024-08-05,3534696,5589,0.0015811826533314321,7129016,528,0.00007406351732132457,2024,0.00028087711551010296,0.023355841564760203
2024-08-06,2402263,4911,0.002044322374361175,5490764,1675,0.000305057729671135,2024,0.00034839257645257816,0.022950523699967952
2024-08-07,1897144,703,0.0003705570056885508,4945635,599,0.00012111690409826038,2024,0.0003603920394509095,0.022535680405721993
2024-08-08,1638552,353,0.00021543411499909675,4146269,15239,0.003675352467483417,2024,0.00036742756640153335,0.022083980289842674
2024-08-09,1390267,230,0.00016543584793424573,3275136,38141,0.011645623265720873,2024,0.00037184283520046813,0.02207487727733302
2024-08-12,1172855,415,0.00035383743088446566,3524998,2474,0.0007018443698407772,2024,0.0003826123907633693,0.021932769830757474
2024-08-13,1445279,9609,0.006648543291641268,3084234,6749,0.0021882256664053374,2024,0.0006021776729331785,0.021713733176623666
2024-08-14,1225540,3322,0.002710641839515642,2482471,51951,0.020927132683523794,2024,0.0006896326825466037,0.02175225960222477
2024-08-15,1118775,636,0.0005684789166722532,3467405,95377,0.027506737747681625,2024,0.0006781048372953127,0.021127034390124963
2024-08-16,870829,264,0.0003031594032812412,2192660,47006,0.021437888227084912,2024,0.0006778331727489616,0.020575723802688718
2024-08-19,1060214,254,0.00023957427462757518,2505142,40344,0.016104476313119176,2024,0.0006842788128025835,0.02036360812112027
2024-08-20,1163804,45,0.00003866630463548845,2580375,34347,0.013310855980235431,2024,0.0006848108733982638,0.01899964787341176
2024-08-21,1008560,74,0.00007337193622590625,2294707,11180,0.004872081708035056,2024,0.000686395347624719,0.01621621137502573
2024-08-22,965718,212,0.00021952578288900074,2729401,21266,0.007791453143015629,2024,0.0006920797609885535,0.014250015358568688
2024-08-23,920568,68,0.0000738674383641404,2224693,49481,0.02224172054301425,2024,0.0006864522144945621,0.013545764041123948
2024-08-26,714175,113,0.0001582245248013442,1988706,15301,0.007693947722790599,2024,0.0006817680164416096,0.01282066924159973
2024-08-27,670128,23,0.0000343218012081274,1617369,25180,0.015568494264450474,2024,0.0006771916663824426,0.01038058101183303
2024-08-28,943004,24,0.0000254505813336953,2097575,17856,0.008512687269823486,2024,0.000670079737110053,0.009240121686848134
2024-08-29,854646,38,0.000044462853625945715,2407112,30077,0.012495056316448924,2024,0.0006663455806959904,0.008020537916395712
2024-08-30,743381,62,0.00008340272350248392,2097972,44569,0.02124384882162393,2024,0.0006686880958503494,0.008488025489713107
2024-09-03,1472944,469,0.0003184099327605123,4005182,21137,0.005277413111314293,2024,0.0006777775512639665,0.008174962033000024
2024-09-04,1214472,888,0.0007311819457344426,2743405,83537,0.030450115823219687,2024,0.0007018102765906206,0.009069030915652003
2024-09-05,1175655,610,0.0005188596994866691,2836327,62875,0.02216775428221076,2024,0.00063342373194848,0.009682793363380526
2024-09-06,1723663,436,0.00025294967751816915,4490336,40531,0.009026273312286653,2024,0.0006259816254313051,0.00996548052439327
2024-09-09,1280782,173,0.00013507372839405925,2687924,6186,0.0023014043551826614,2024,0.000614957522922532,0.010007404868654446
2024-09-10,1092909,439,0.0004016802862818405,2112101,8871,0.004200083234655918,2024,0.0006279558181310557,0.010133036562528598
2024-09-11,1712042,816,0.0004766238211445747,2736573,29721,0.010860664049524715,2024,0.0006428532301629414,0.010455339839859114
2024-09-12,1173132,662,0.0005643013744403869,3078176,154185,0.050089728462570045,2024,0.0006588943191094702,0.01200278218062564
2024-09-13,1071053,559,0.0005219162823875196,2676067,137187,0.0512644115412656,2024,0.0006748477751545554,0.013582734702262093
2024-09-16,1051073,165,0.00015698243604392843,2298114,176892,0.07697268281730149,2024,0.0006676813427905058,0.016034273188364007
2024-09-17,1195114,147,0.00012300081833197503,3003488,234389,0.07803893340010015,2024,0.0006190752816238573,0.018633102184456633
2024-09-18,999811,360,0.0003600680528619909,2673900,205118,0.07671117094880138,2024,0.0005629334709072178,0.021179972625094308
2024-09-19,1358732,792,0.0005828964063553371,3053995,110761,0.036267577386341496,2024,0.000570011450929444,0.022384854641169082
2024-09-20,938338,277,0.00029520279472855195,2031558,37738,0.01857589101566384,2024,0.0005726704069204258,0.022881539259441763
2024-09-23,896861,230,0.00025644999615325007,2014128,28840,0.01431885163207105,2024,0.0005757042118610593,0.022970646871653438
2024-09-24,756413,235,0.000310676839239939,2071243,78211,0.03776041729531494,2024,0.0005742655254729084,0.02420593263583591
2024-09-25,693325,169,0.000243752929722713,2029542,97545,0.0480625678108657,2024,0.0003607725134089566,0.025735077373984585
2024-09-26,967846,362,0.00037402644635613517,1965935,123848,0.06299699634016384,2024,0.000282885333636973,0.027137406162539256
2024-09-27,823493,28,0.00003400150335218393,1990224,83166,0.0417872561078552,2024,0.0002650694198596374,0.027613423441211708
2024-09-30,985767,27,0.000027389839586839486,1885828,40196,0.021314775260522167,2024,0.00025587710106982395,0.027609319675659615
2024-10-01,1041162,108,0.0001037302552340558,2930960,83835,0.028603256270982886,2024,0.00025134896709004,0.028025945674255075
2024-10-02,874430,23,0.000026302848712875816,2112699,142148,0.06728265597702275,2024,0.00025093685189261954,0.029825005674147986
2024-10-03,861736,15,0.000017406723172758245,2274876,193548,0.0850806813206522,2024,0.00024907134479084796,0.03249862566123522
2024-10-04,874594,18,0.000020580978145287985,2018545,94369,0.046751001340074164,2024,0.00024243985129939087,0.03379727726780384
2024-10-07,885812,12,0.0000135468925686263,2447597,23571,0.009630261844576538,2024,0.0002404291664395404,0.03337689531118925
2024-10-08,795013,3,3.7735232002495556e-6,1956615,52965,0.027069709677172055,2024,0.0002352807997195039,0.034022754043001965
2024-10-09,1071158,73,0.00006815054361728148,2526823,86861,0.034375577553314975,2024,0.00023640842446647574,0.03464965681929745
2024-10-10,760973,30,0.00003942321212447748,1972048,68291,0.03462948163533545,2024,0.00023687417882616845,0.03552021663148118
2024-10-11,1057298,27,0.000025536792843644836,2707494,129907,0.047980531074122416,2024,0.0002362433101334251,0.0367030657900703
2024-10-14,1401969,98,0.00006990168826842819,2842554,92280,0.032463763221384716,2024,0.00023579327562562325,0.03707706293672899
2024-10-15,893793,155,0.0001734182299480976,2344681,39237,0.016734472621222247,2024,0.00023096021886520943,0.03745896492039259
2024-10-16,715973,42,0.000058661429970124575,1872381,113535,0.060636697338842895,2024,0.00020854286833973213,0.0384651843042467
2024-10-17,734604,14,0.000019057886970394935,1958805,163469,0.08345343206700004,2024,0.000191882807922523,0.040508040230406335
2024-10-18,753850,7,9.285666909862706e-6,2173704,111302,0.051203843761616116,2024,0.00018376067423557947,0.04191395924538399
2024-10-21,685707,16,0.000023333581252634144,2076291,91723,0.04417637026794414,2024,0.00018003600266419862,0.043309791442476035
2024-10-22,673794,28,0.00004155572771499895,1455568,46978,0.03227468589581524,2024,0.00016803185071197056,0.044245611531181346
